name,portrait_url,game,gender,weapon,starting_class,movement_type,hair_color,is_active,promotion_tier
Kagetsu,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kagetsu.png,Engage,Male,Sword,Swordmaster,Infantry,Blue,True,Promoted
Zelkov,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/zelkov.png,Engage,Male,Dagger,Thief,Infantry,Black,True,Unpromoted
Fogado,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/fogado.png,Engage,Male,Bow,Sentinel(Fogado),Cavalry,Black,True,Unpromoted
Pandreo,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/pandreo.png,Engage,Male,Tome|Staff|Arts,High Priest,Infantry,Orange,True,Promoted
Bunet,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/bunet.png,Engage,Male,Sword|Axe,Great Knight,Cavalry|Armored,Yellow,True,Promoted
Timerra,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/timerra.png,Engage,Female,Lance,Sentinel(Timerra),Infantry,Black,True,Unpromoted
Panette,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/panette.png,Engage,Female,Axe,Berserker,Infantry,Orange,True,Promoted
Merrin,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/merrin.png,Engage,Female,Sword|Dagger,Wolf Knight,Cavalry,Yellow,True,Promoted
Hortensia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/hortensia.png,Engage,Female,Tome|Staff,Wing Tamer,Flying,Pink|White,True,Unpromoted
Seadall,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/seadall.png,Engage,Male,Arts,Dancer,Infantry,Black,True,Unique
Rosado,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/rosado.png,Engage,Male,Lance|Axe,Wyvern Knight,Flying,Blue|Pink,True,Unpromoted
Goldmary,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/goldmary.png,Engage,Female,Sword|Lance,Hero,Infantry,Brown,True,Promoted
Lindon,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lindon.png,Engage,Male,Tome|Staff,Sage,Infantry,White,True,Promoted
Saphir,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/saphir.png,Engage,Female,Axe|Bow,Warrior,Infantry,White,True,Promoted
Mauvier,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/mauvier.png,Engage,Male,Lance|Staff,Royal Knight,Cavalry,Gray,True,Promoted
Vayle,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/vayle.png,Engage,Female,Tome|Dagger,Fell Child,Infantry,Black|White,True,Unique
Jean,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/jean.png,Engage,Male,Staff|Arts,Martial Monk,Infantry,Blue,True,Unpromoted
Anna(Engage),https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/anna(engage).png,Engage,Female,Axe,Axe Fighter,Infantry,Red,True,Unpromoted
Nel,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/nel.png,Engage,Female,Lance|Dragonstone,Fell Child,Infantry,Black,True,Unique
Rafal,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/rafal.png,Engage,Male,Axe|Dragonstone,Fell Child,Infantry,White,True,Unique
Zelestia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/zelestia.png,Engage,Female,Sword|Tome,Melusine,Flying,White,True,Unique
Gregory,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/gregory.png,Engage,Male,Tome|Staff,Sage,Infantry,Green,True,Promoted
Madeline,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/madeline.png,Engage,Female,Axe,General,Armored,Yellow,True,Promoted
